,date,venue_name,new_venue,location,latitude,longitude
2748484,2018-09-01,Nationals Park,Nationals Park,"Nationals Park, 1500, South Capitol Street Southeast, Washington, District of Columbia, 20590, United States",38.87274095,-77.00838588569519
2748803,2018-09-01,Globe Life Park in Arlington,Globe Life Park in Arlington,"Globe Life Park in Arlington, 1000, Ballpark Way, Arlington, Tarrant County, Texas, 76011, United States",32.7513904,-97.08347649984134
2749092,2018-09-01,AT&T Park,Oracle Park,"Oracle Park, 24, Willie Mays Plaza, South Beach, San Francisco, San Francisco City and County, California, 94107, United States",37.7786119,-122.39026745425639
2749418,2018-09-01,SunTrust Park,SunTrust Park,"Truist Park, 755, Battery Avenue Southeast, Atlanta, Cobb County, Georgia, 30339, United States",33.89070855,-84.46853422885837
2749670,2018-09-01,Oakland Coliseum,RingCentral Coliseum,"RingCentral Coliseum, 7000, Coliseum Way, Oakland-Alameda County Coliseum Complex, Oakland, Alameda County, California, 94621, United States",37.751675000000006,-122.19937132239198
2750007,2018-09-01,Progressive Field,Progressive Field,"Progressive Field, 2401, Ontario Street, East 4th Street, Playhouse Square, Cleveland, Cuyahoga County, Ohio, 44115, United States",41.4960144,-81.6842002221565
2750299,2018-09-01,Marlins Park,Marlins Park,"Marlins Park, Northwest 15th Avenue, Miami, Miami-Dade County, Florida, 33125, United States",25.778247399999998,-80.21980500744203
2750559,2018-09-02,Minute Maid Park,Minute Maid Park,"Minute Maid Park, 501, Crawford Street, Houston, Harris County, Texas, 77004, United States",29.75723205,-95.35523391491142
2750884,2018-09-02,Dodger Stadium,Dodger Stadium,"Dodger Stadium, 1000, Vin Scully Avenue, Elysian Park, Los Angeles, Los Angeles County, California, 90012, United States",34.074552350000005,-118.2400480577922
2751183,2018-09-02,Kauffman Stadium,Kauffman Stadium,"Kauffman Stadium, Red Coat Drive, Kansas City, Jackson County, Missouri, 64129, United States",39.05144525,-94.48047131020274
2751454,2018-09-02,Guaranteed Rate Field,Guaranteed Rate Field,"Guaranteed Rate Field, 333, West 35th Street, Armour Square, Chicago, Cook County, Illinois, 60616, United States",41.8300162,-87.63256264837347
2751771,2018-09-02,Citizens Bank Park,Citizens Bank Park,"Citizens Bank Park, Pattison Avenue, South Philadelphia Sports Complex, South Philadelphia, Philadelphia, Philadelphia County, Pennsylvania, 19145, United States",39.905885749999996,-75.16541101747245
2752095,2018-09-02,Busch Stadium,Busch Stadium,"Busch Stadium, I 64;US 40, Downtown, City of Saint Louis, Missouri, 63102-1102, United States",38.6225538,-90.19392193458768
2752460,2018-09-02,Petco Park,Petco Park,"Petco Park, 100, Park Boulevard, Gaslamp Quarter, San Diego, San Diego County, California, 92101, United States",32.70718815,-117.15687745290565
2752737,2018-09-02,Yankee Stadium,Yankee Stadium,"Yankee Stadium, 1, East 161st Street, The Bronx, Bronx County, New York, 10451, United States",40.82958275,-73.92652118491901
2753086,2018-09-02,Nationals Park,Nationals Park,"Nationals Park, 1500, South Capitol Street Southeast, Washington, District of Columbia, 20590, United States",38.87274095,-77.00838588569519
2753420,2018-09-02,Globe Life Park in Arlington,Globe Life Park in Arlington,"Globe Life Park in Arlington, 1000, Ballpark Way, Arlington, Tarrant County, Texas, 76011, United States",32.7513904,-97.08347649984134
2753759,2018-09-02,AT&T Park,Oracle Park,"Oracle Park, 24, Willie Mays Plaza, South Beach, San Francisco, San Francisco City and County, California, 94107, United States",37.7786119,-122.39026745425639
2753994,2018-09-02,SunTrust Park,SunTrust Park,"Truist Park, 755, Battery Avenue Southeast, Atlanta, Cobb County, Georgia, 30339, United States",33.89070855,-84.46853422885837
2754246,2018-09-02,Oakland Coliseum,RingCentral Coliseum,"RingCentral Coliseum, 7000, Coliseum Way, Oakland-Alameda County Coliseum Complex, Oakland, Alameda County, California, 94621, United States",37.751675000000006,-122.19937132239198
2754514,2018-09-02,Progressive Field,Progressive Field,"Progressive Field, 2401, Ontario Street, East 4th Street, Playhouse Square, Cleveland, Cuyahoga County, Ohio, 44115, United States",41.4960144,-81.6842002221565
2754809,2018-09-02,Marlins Park,Marlins Park,"Marlins Park, Northwest 15th Avenue, Miami, Miami-Dade County, Florida, 33125, United States",25.778247399999998,-80.21980500744203
2755108,2018-09-03,Globe Life Park in Arlington,Globe Life Park in Arlington,"Globe Life Park in Arlington, 1000, Ballpark Way, Arlington, Tarrant County, Texas, 76011, United States",32.7513904,-97.08347649984134
2755397,2018-09-03,Safeco Field,Safeco Field,"T-Mobile Park, 3rd Avenue South, International District/Chinatown, Seattle, King County, Washington, 98104, United States",47.5914138,-122.33202253168486
2755662,2018-09-03,SunTrust Park,SunTrust Park,"Truist Park, 755, Battery Avenue Southeast, Atlanta, Cobb County, Georgia, 30339, United States",33.89070855,-84.46853422885837
2756007,2018-09-03,Miller Park,American Family Field,"American Family Field, 1, Brewers Way, Story Hill, Milwaukee, Milwaukee County, Wisconsin, 53214, United States",43.0280619,-87.97209586840818
2756299,2018-09-03,PNC Park,PNC Park,"PNC Park, Federal Street, North Shore, Pittsburgh, Allegheny County, Pennsylvania, 15222, United States",40.4469258,-80.00560626612204
2756550,2018-09-03,Guaranteed Rate Field,Guaranteed Rate Field,"Guaranteed Rate Field, 333, West 35th Street, Armour Square, Chicago, Cook County, Illinois, 60616, United States",41.8300162,-87.63256264837347
2756822,2018-09-03,Progressive Field,Progressive Field,"Progressive Field, 2401, Ontario Street, East 4th Street, Playhouse Square, Cleveland, Cuyahoga County, Ohio, 44115, United States",41.4960144,-81.6842002221565
2757103,2018-09-03,Minute Maid Park,Minute Maid Park,"Minute Maid Park, 501, Crawford Street, Houston, Harris County, Texas, 77004, United States",29.75723205,-95.35523391491142
2757377,2018-09-03,Oakland Coliseum,RingCentral Coliseum,"RingCentral Coliseum, 7000, Coliseum Way, Oakland-Alameda County Coliseum Complex, Oakland, Alameda County, California, 94621, United States",37.751675000000006,-122.19937132239198
2757660,2018-09-03,Dodger Stadium,Dodger Stadium,"Dodger Stadium, 1000, Vin Scully Avenue, Elysian Park, Los Angeles, Los Angeles County, California, 90012, United States",34.074552350000005,-118.2400480577922
2757979,2018-09-03,Marlins Park,Marlins Park,"Marlins Park, Northwest 15th Avenue, Miami, Miami-Dade County, Florida, 33125, United States",25.778247399999998,-80.21980500744203
2758207,2018-09-03,Chase Field,Chase Field,"Chase Field, South 7th Street, Phoenix, Maricopa County, Arizona, 85004, United States",33.44548555,-112.06669283293144
2758514,2018-09-03,Coors Field,Coors Field,"Coors Field, 2001, Blake Street, Five Points, Denver, Denver County, Colorado, 80205, United States",39.7560314,-104.99292855531493
2758827,2018-09-03,Nationals Park,Nationals Park,"Nationals Park, 1500, South Capitol Street Southeast, Washington, District of Columbia, 20590, United States",38.87274095,-77.00838588569519
2759171,2018-09-03,Rogers Centre,Rogers Centre,"Rogers Centre, 1, Blue Jays Way, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 1J1, Canada",43.6416641,-79.38919882366382
2759425,2018-09-04,Globe Life Park in Arlington,Globe Life Park in Arlington,"Globe Life Park in Arlington, 1000, Ballpark Way, Arlington, Tarrant County, Texas, 76011, United States",32.7513904,-97.08347649984134
2759692,2018-09-04,Safeco Field,Safeco Field,"T-Mobile Park, 3rd Avenue South, International District/Chinatown, Seattle, King County, Washington, 98104, United States",47.5914138,-122.33202253168486
2759994,2018-09-04,SunTrust Park,SunTrust Park,"Truist Park, 755, Battery Avenue Southeast, Atlanta, Cobb County, Georgia, 30339, United States",33.89070855,-84.46853422885837
2760317,2018-09-04,Miller Park,American Family Field,"American Family Field, 1, Brewers Way, Story Hill, Milwaukee, Milwaukee County, Wisconsin, 53214, United States",43.0280619,-87.97209586840818
2760649,2018-09-04,PNC Park,PNC Park,"PNC Park, Federal Street, North Shore, Pittsburgh, Allegheny County, Pennsylvania, 15222, United States",40.4469258,-80.00560626612204
2760927,2018-09-04,Guaranteed Rate Field,Guaranteed Rate Field,"Guaranteed Rate Field, 333, West 35th Street, Armour Square, Chicago, Cook County, Illinois, 60616, United States",41.8300162,-87.63256264837347
2761263,2018-09-04,Progressive Field,Progressive Field,"Progressive Field, 2401, Ontario Street, East 4th Street, Playhouse Square, Cleveland, Cuyahoga County, Ohio, 44115, United States",41.4960144,-81.6842002221565
2761573,2018-09-04,Minute Maid Park,Minute Maid Park,"Minute Maid Park, 501, Crawford Street, Houston, Harris County, Texas, 77004, United States",29.75723205,-95.35523391491142
2761829,2018-09-04,Oakland Coliseum,RingCentral Coliseum,"RingCentral Coliseum, 7000, Coliseum Way, Oakland-Alameda County Coliseum Complex, Oakland, Alameda County, California, 94621, United States",37.751675000000006,-122.19937132239198
2762114,2018-09-04,Dodger Stadium,Dodger Stadium,"Dodger Stadium, 1000, Vin Scully Avenue, Elysian Park, Los Angeles, Los Angeles County, California, 90012, United States",34.074552350000005,-118.2400480577922
2762437,2018-09-04,Marlins Park,Marlins Park,"Marlins Park, Northwest 15th Avenue, Miami, Miami-Dade County, Florida, 33125, United States",25.778247399999998,-80.21980500744203
2762768,2018-09-04,Chase Field,Chase Field,"Chase Field, South 7th Street, Phoenix, Maricopa County, Arizona, 85004, United States",33.44548555,-112.06669283293144
2763032,2018-09-04,Coors Field,Coors Field,"Coors Field, 2001, Blake Street, Five Points, Denver, Denver County, Colorado, 80205, United States",39.7560314,-104.99292855531493
2763337,2018-09-04,Nationals Park,Nationals Park,"Nationals Park, 1500, South Capitol Street Southeast, Washington, District of Columbia, 20590, United States",38.87274095,-77.00838588569519
2763729,2018-09-04,Rogers Centre,Rogers Centre,"Rogers Centre, 1, Blue Jays Way, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 1J1, Canada",43.6416641,-79.38919882366382
2763989,2018-09-05,Globe Life Park in Arlington,Globe Life Park in Arlington,"Globe Life Park in Arlington, 1000, Ballpark Way, Arlington, Tarrant County, Texas, 76011, United States",32.7513904,-97.08347649984134
2764303,2018-09-05,Safeco Field,Safeco Field,"T-Mobile Park, 3rd Avenue South, International District/Chinatown, Seattle, King County, Washington, 98104, United States",47.5914138,-122.33202253168486
2764593,2018-09-05,SunTrust Park,SunTrust Park,"Truist Park, 755, Battery Avenue Southeast, Atlanta, Cobb County, Georgia, 30339, United States",33.89070855,-84.46853422885837
2764933,2018-09-05,Miller Park,American Family Field,"American Family Field, 1, Brewers Way, Story Hill, Milwaukee, Milwaukee County, Wisconsin, 53214, United States",43.0280619,-87.97209586840818
2765222,2018-09-05,PNC Park,PNC Park,"PNC Park, Federal Street, North Shore, Pittsburgh, Allegheny County, Pennsylvania, 15222, United States",40.4469258,-80.00560626612204
2765503,2018-09-05,Guaranteed Rate Field,Guaranteed Rate Field,"Guaranteed Rate Field, 333, West 35th Street, Armour Square, Chicago, Cook County, Illinois, 60616, United States",41.8300162,-87.63256264837347
2765843,2018-09-05,Progressive Field,Progressive Field,"Progressive Field, 2401, Ontario Street, East 4th Street, Playhouse Square, Cleveland, Cuyahoga County, Ohio, 44115, United States",41.4960144,-81.6842002221565
2766097,2018-09-05,Minute Maid Park,Minute Maid Park,"Minute Maid Park, 501, Crawford Street, Houston, Harris County, Texas, 77004, United States",29.75723205,-95.35523391491142
2766401,2018-09-05,Oakland Coliseum,RingCentral Coliseum,"RingCentral Coliseum, 7000, Coliseum Way, Oakland-Alameda County Coliseum Complex, Oakland, Alameda County, California, 94621, United States",37.751675000000006,-122.19937132239198
2766672,2018-09-05,Dodger Stadium,Dodger Stadium,"Dodger Stadium, 1000, Vin Scully Avenue, Elysian Park, Los Angeles, Los Angeles County, California, 90012, United States",34.074552350000005,-118.2400480577922
2766931,2018-09-05,Marlins Park,Marlins Park,"Marlins Park, Northwest 15th Avenue, Miami, Miami-Dade County, Florida, 33125, United States",25.778247399999998,-80.21980500744203
2767192,2018-09-05,Coors Field,Coors Field,"Coors Field, 2001, Blake Street, Five Points, Denver, Denver County, Colorado, 80205, United States",39.7560314,-104.99292855531493
2767461,2018-09-05,Nationals Park,Nationals Park,"Nationals Park, 1500, South Capitol Street Southeast, Washington, District of Columbia, 20590, United States",38.87274095,-77.00838588569519
2767800,2018-09-05,Rogers Centre,Rogers Centre,"Rogers Centre, 1, Blue Jays Way, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 1J1, Canada",43.6416641,-79.38919882366382
2768092,2018-09-06,Chase Field,Chase Field,"Chase Field, South 7th Street, Phoenix, Maricopa County, Arizona, 85004, United States",33.44548555,-112.06669283293144
2768454,2018-09-06,Nationals Park,Nationals Park,"Nationals Park, 1500, South Capitol Street Southeast, Washington, District of Columbia, 20590, United States",38.87274095,-77.00838588569519
2768797,2018-09-06,Rogers Centre,Rogers Centre,"Rogers Centre, 1, Blue Jays Way, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 1J1, Canada",43.6416641,-79.38919882366382
2769089,2018-09-06,Great American Ball Park,Great American Ball Park,"Great American Ball Park, Broadway Street, Lytle Park Historic District, Cincinnati, Hamilton County, Ohio, 45202-2209, United States",39.097248449999995,-84.50662325533993
2769395,2018-09-07,Guaranteed Rate Field,Guaranteed Rate Field,"Guaranteed Rate Field, 333, West 35th Street, Armour Square, Chicago, Cook County, Illinois, 60616, United States",41.8300162,-87.63256264837347
2769688,2018-09-07,Chase Field,Chase Field,"Chase Field, South 7th Street, Phoenix, Maricopa County, Arizona, 85004, United States",33.44548555,-112.06669283293144
2770029,2018-09-07,Tropicana Field,Tropicana Field,"Tropicana Field, Pinellas Trail, Methodist Town, St. Petersburg, Pinellas County, Florida, 33705-2135, United States",27.7680559,-82.65327550461797
2770362,2018-09-07,Rogers Centre,Rogers Centre,"Rogers Centre, 1, Blue Jays Way, Entertainment District, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 1J1, Canada",43.6416641,-79.38919882366382
2770731,2018-09-07,Fenway Park,Fenway Park,"Fenway Park, 4, Jersey Street, Audubon Square, Boston, Suffolk County, Massachusetts, 02115, United States",42.3464621,-71.0971002033302
2771031,2018-09-07,Target Field,Target Field,"Target Field, 1, Twins Way, Minneapolis, Hennepin County, Minnesota, 55403, United States",44.9817039,-93.27784575955167
2771380,2018-09-07,Coors Field,Coors Field,"Coors Field, 2001, Blake Street, Five Points, Denver, Denver County, Colorado, 80205, United States",39.7560314,-104.99292855531493
2771725,2018-09-07,PNC Park,PNC Park,"PNC Park, Federal Street, North Shore, Pittsburgh, Allegheny County, Pennsylvania, 15222, United States",40.4469258,-80.00560626612204
2772012,2018-09-07,Safeco Field,Safeco Field,"T-Mobile Park, 3rd Avenue South, International District/Chinatown, Seattle, King County, Washington, 98104, United States",47.5914138,-122.33202253168486
